COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,TXT_OBS_03_EDIC,TXT_OBS_04_EDIC,TXT_OBS_05_EDIC,TXT_OBS_06_EDIC,TXT_OBS_07_EDIC,TXT_OBS_08_EDIC,TXT_OBS_09_EDIC,COD_SET_ZON_2,COD_QDR_ZON_2,COD_TIP_QDR_ZON,TXT_ZON_FINL,TXT_OBS_01_ZON,TXT_OBS_02_ZON,TXT_OBS_03_ZON,TXT_OBS_04_ZON
"113","486","070297","00","0058",PE,"1",S,S,ZC,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","486",HE,"PE ZM ; PE QA / 9 ; PE MA / 3 ; BRANCO",,,,
"116","099","073253","00","0149",AR,"2",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","099",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","099","105023","00","0150",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","099",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","446","603678","00","0031",AR,"1",S,S,ZC,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","446",HE,"AR ZC ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","446","603678","00","0032",AR,"1",S,S,ZC,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","446",HE,"AR ZC ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","541","073253","00","0142",AR,"2",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","541",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","541","073253","00","0143",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","541",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"116","541","073253","00","0144",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","541",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"118","216","104949","00","0056",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","216",HE,"VP ZC ; VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","216","104949","00","0057",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","216",HE,"VP ZC ; VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","265","222356","00","0089",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","265",HE,"VP ZC ; VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","265","222356","00","0090",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","265",HE,"VP ZC ; VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","296","007471","00","0058",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","296",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","296","007471","00","0059",VP,"2",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","296",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"152","107","632619","00","0031",SB,"1",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"152","107",HE,"SB ZEU ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"152","107","632619","00","0032",SB,"1",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"152","107",HE,"SB ZEU ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"153","096","363278","00","0062",SB,"1",S,S,ZM,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"153","096",HE,"SB ZM ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"153","096","363278","00","0063",SB,"1",S,S,ZM,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"153","096",HE,"SB ZM ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"148","109","024562","00","0043",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"148","109",HE,"AR ZC ; AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"148","109","024562","00","0044",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"148","109",HE,"AR ZC ; AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"148","109","024562","00","0045",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"148","109",HE,"AR ZC ; AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"149","170","662445","00","0142",SB,"2",S,S,ZM,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"149","170",HE,"SB ZM ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"149","170","662445","00","0143",SB,"1",S,S,ZM,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"149","170",HE,"SB ZM ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"156","012","682993","00","0095",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"156","012",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"156","012","682993","00","0096",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"156","012",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"154","097","212342","00","0081",SB,"1",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"154","097",HE,"SB ZEU ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"154","097","212342","00","0082",SB,"1",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"154","097",HE,"SB ZEU ; SB QA / 9 ; SB MA / 3 ; BRANCO",,,,
"303","037","028150","00","0035",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","037",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","037","028150","00","0036",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","037",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","037","028150","00","0037",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","037",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","042","172987","00","0040",AR,"2",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","042",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","042","301647","00","0039",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","042",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","036","078654","00","0050",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","036",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","036","078654","00","0051",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","036",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"303","036","078654","00","0052",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"303","036",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"118","384","197084","02","0000",VP,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","384",HE,"VP ZEU ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"113","431","305553","02","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","431",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"113","526","144916","01","0000",PE,"2",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","526",HE,"PE ZEU ; PE QA / 9 ; PE MA / 3 ; BRANCO",,,,
"118","240","138967","01","0000",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","240",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","250","176249","01","0000",VP,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","250",HE,"VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"118","197","197084","03","0000",VP,"3",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"118","197",HE,"VP ZEU ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"116","305","043036","02","0000",AR,"1",S,S,ZEUP,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","305",HE,"AR ZEUP ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"130","155","675482","01","0000",PE,"2",S,S,ZEIS-5,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"130","155",HE,"PE ZEIS-5 ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"142","083","034339","01","0000",PE,"2",S,S,ZEU,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"142","083",HE,"PE ZEU ; PE QA / 9 ; PE MA / 3 ; BRANCO",,,,
"054","164","078476","02","0000",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"054","164",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"044","079","154431","02","0000",VP,"2",S,S,ZEM,0,,,0,0,S,QA,1,,,0,0,MA,10,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"044","079",HE,"VP ZEM ; VP QA / 1 ; VP MA / 10 ; BRANCO",,,,
"148","132","207705","01","0000",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"148","132",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"059","129","143936","05","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","129",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","129","086703","06","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","129",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","131","143073","03","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","131",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"058","011","049450","03","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"058","011",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"060","112","173762","03","0000",PE,"1",S,S,ZEUP,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"060","112",HE,"PE ZEIS-1 ; PE ZEIS-5 ; PE ZEUP ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"059","136","180122","01","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","136",HE,"PE ZEU ; PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","074","049450","04","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","074",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"055","243","247928","02","0000",AR,"1",S,S,ZC,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"055","243",HE,"AR ZC ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"055","311","165948","02","0000",AR,"1",S,S,ZEUP,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"055","311",HE,"AR ZEUP ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"059","059","126853","02","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","059",HE,"PE ZM ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"055","222","048453","03","0000",AR,"1",S,S,ZEUP,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"055","222",HE,"AR ZEUP ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"058","028","055778","01","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"058","028",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"056","138","079502","01","0000",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"056","138",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"056","003","183709","04","0000",PE,"2",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"056","003",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","076","146145","01","0000",PE,"3",S,S,ZC,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","076",HE,"PE ZC ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"053","295","752932","01","0000",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"053","295",HE,"AR ZC ; AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"058","067","009873","01","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"058","067",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"057","180","091065","05","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"057","180",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"054","148","084441","02","0000",AR,"1",S,S,ZC,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"054","148",HE,"AR ZC ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"057","067","188115","02","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"057","067",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","111","052892","05","0000",PE,"1",S,S,"99",0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","111",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"058","190","159158","01","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"058","190",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"051","155","090344","07","0000",VP,"1",S,S,ZEIS-2,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"051","155",HE,"VP ZC ; VP ZM ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"058","151","144045","03","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"058","151",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"061","082","141097","06","0000",PE,"1",S,S,ZEIS-5,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"061","082",HE,"PE ZEIS-5 ; PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"061","082","180025","08","0000",PE,"1",S,S,ZEIS-5,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"061","082",HE,"PE ZEIS-5 ; PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"061","082","180025","07","0000",PE,"1",S,S,ZEIS-5,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"061","082",HE,"PE ZEIS-5 ; PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"060","242","197920","04","0000",PE,"3",S,S,ZM,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"060","242",HE,"PE ZEIS-2 ; PE ZM ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"062","244","477656","06","0000",PE,Z,S,S,ZEIS-2,0,,,0,0,S,ZC,0,,,0,0,ZEIS-1,0,,,0,2,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,,,,,,,,,,"062","244",HE,"PE ZEIS-1 ; PE ZEIS-2 ; PE ZC ; PE QA / 2 ; PE MA / 8 ; BRANCO","RESOLUCAO SMDU.AOC.CTLU/014/2019 - RETIFICADA: INCLUSAO DA AREA;INSTITUIDA COMO SERVIDAO DE PASSAGEM EM ZC.;",,,
"061","161","141097","02","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"061","161",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"060","299","064807","10","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"060","299",HE,"PE ZM ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"113","280","093947","01","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,9,,,0,0,MA,3,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","280",HE,"PE ZM ; PE QA / 9 ; PE MA / 3 ; BRANCO",,,,
"113","081","053317","03","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","081",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","171","154024","04","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","171",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"100","058","170704","01","0000",VP,"3",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"100","058",HE,"VP ZEU ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"116","154","147966","02","0000",AR,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"116","154",HE,"AR ZM ; AR QA / 6 ; AR MA / 2 ; BRANCO",,,,
"117","303","112879","03","0000",VP,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"117","303",HE,"VP ZEU ; VP QA / 6 ; VP MA / 2 ; BRANCO",,,,
"113","022","123951","01","0000",PE,"1",S,S,ZEU,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","022",HE,"PE ZEU ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
"059","179","138819","02","0000",PE,"1",S,S,ZC,0,,,0,0,S,QA,2,,,0,0,MA,8,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"059","179",HE,"PE ZC ; PE QA / 2 ; PE MA / 8 ; BRANCO",,,,
"113","048","304190","04","0000",PE,"1",S,S,ZM,0,,,0,0,S,QA,6,,,0,0,MA,2,,L,16050,2014,,0,,,0,0,,0,,,0,0,,0,,,0,0,,,,,,,,,,,"113","048",HE,"PE ZM ; PE QA / 6 ; PE MA / 2 ; BRANCO",,,,
